gene,SubGroup-20220427-060001_log2FoldChange,SubGroup-20220427-060001_padj,SubGroup-20220430-004133_log2FoldChange,SubGroup-20220430-004133_padj,SubGroup-20220429-185614_log2FoldChange,SubGroup-20220429-185614_padj,SubGroup-20220421-205602_log2FoldChange,SubGroup-20220421-205602_padj,SubGroup-20220421-025501_log2FoldChange,SubGroup-20220421-025501_padj,SubGroup-20220429-003157_log2FoldChange,SubGroup-20220429-003157_padj,SubGroup-20220425-064702_log2FoldChange,SubGroup-20220425-064702_padj,SubGroup-20220429-130636_log2FoldChange,SubGroup-20220429-130636_padj,SubGroup-20220425-081002_log2FoldChange,SubGroup-20220425-081002_padj,SubGroup-20220419-183523_log2FoldChange,SubGroup-20220419-183523_padj,SubGroup-20220323-140755_log2FoldChange,SubGroup-20220323-140755_padj,SubGroup-20220324-071315_log2FoldChange,SubGroup-20220324-071315_padj,SubGroup-20220322-054649_log2FoldChange,SubGroup-20220322-054649_padj,SubGroup-20220425-114106_log2FoldChange,SubGroup-20220425-114106_padj,SubGroup-20220419-223032_log2FoldChange,SubGroup-20220419-223032_padj,SubGroup-20220324-221313_log2FoldChange,SubGroup-20220324-221313_padj,SubGroup-20220418-141453_log2FoldChange,SubGroup-20220418-141453_padj,SubGroup-20220423-160346_log2FoldChange,SubGroup-20220423-160346_padj,SubGroup-20220321-233956_log2FoldChange,SubGroup-20220321-233956_padj,SubGroup-20220423-200800_log2FoldChange,SubGroup-20220423-200800_padj,SubGroup-20220428-164506_log2FoldChange,SubGroup-20220428-164506_padj,SubGroup-20220419-225028_log2FoldChange,SubGroup-20220419-225028_padj,SubGroup-20220325-000524_log2FoldChange,SubGroup-20220325-000524_padj,SubGroup-20220501-032700_log2FoldChange,SubGroup-20220501-032700_padj,SubGroup-20220428-005140_log2FoldChange,SubGroup-20220428-005140_padj,SubGroup-20220415-113944_log2FoldChange,SubGroup-20220415-113944_padj,SubGroup-20220422-183229_log2FoldChange,SubGroup-20220422-183229_padj,SubGroup-20220322-212513_log2FoldChange,SubGroup-20220322-212513_padj,SubGroup-20220322-144533_log2FoldChange,SubGroup-20220322-144533_padj,SubGroup-20220415-113406_log2FoldChange,SubGroup-20220415-113406_padj,SubGroup-20220423-182806_log2FoldChange,SubGroup-20220423-182806_padj,SubGroup-20220423-120742_log2FoldChange,SubGroup-20220423-120742_padj,SubGroup-log2FC_median,SubGroup-log2FC_mean,NT-TP_log2FoldChange,pvalue,type,SUPPORT,CONFIDENCE,LIFT,COUNT
ZNF285,1.2663749771390926,6.297707111805743e-09,1.2769552336692414,4.4120263777045115e-09,1.6381708177130474,3.5002012864759644e-15,1.2394874623267125,2.2755073969666515e-09,1.3007143717257157,1.5461099443243852e-09,,,1.2545821841384062,3.361230587840824e-09,1.2193047564289627,1.7123950995172117e-08,1.319944133621248,2.298016891265124e-10,1.2111037307231538,2.2819881784238987e-08,1.3564225663711529,6.984314263670994e-10,1.3558482825669411,1.5126311842254775e-09,1.1859460683129537,1.3182825462730477e-07,1.6020143197092558,2.0839315888248944e-14,1.295766701156405,1.670926481522342e-09,1.1568906336389977,9.529704977695292e-08,1.4314993228623816,3.097346808128575e-11,1.354729313310519,2.6467376610207206e-10,1.2918407526656293,4.22190772840611e-09,1.3263548104601497,1.0847401258913388e-09,1.6096094548295916,3.5338967389253626e-14,1.3233465285868,1.1473006492747024e-09,1.23776250655369,1.5689651320120285e-08,1.5908244528988582,5.899410376044179e-14,1.282108914853473,8.378114352769676e-10,1.2101654132420585,4.0831926290347615e-08,1.5177084737555822,1.1972044163071946e-12,1.1995720165996977,2.053371544468455e-08,1.2144146110036766,3.6170426204124553e-08,1.243686299003899,1.4321665393286384e-08,1.5034083303494548,3.242438696958897e-13,1.240224703827586,4.003601649401468e-09,0.5784453827336261,0.6640512373808175,,,,,,,
ZNF331,1.0151376327095898,3.287312669396973e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5075688163564386,0.5075688163564386,-0.4430966718646396,0.013364338181060233,Colorectal Neoplasms,2.4908833668772293e-05,1.0,1.1832194707896893,5.0
ZNF334,1.6129627325784357,3.6858279222023546e-08,1.4718699474801225,3.105770094108599e-07,1.8772933262836131,3.748201018661269e-11,1.214807925395864,1.856542922083777e-05,1.6439222566658775,7.592317935735504e-09,,,1.5600927344707485,5.458646856713773e-08,,,1.5495273525347533,7.070815532092898e-08,1.2820271452287149,1.6508782070368378e-05,2.122813271056451,1.887237459225916e-13,1.3910743034128925,6.325132224694859e-06,1.4672803413689437,9.232755579965006e-07,2.044055558699755,3.1165598187609763e-13,1.266543062098246,1.1322854961260995e-05,,,1.4309214219053967,1.3015747484136835e-06,1.3711839737413016,3.820804328947411e-06,2.105276249472889,7.137081007364854e-14,1.6204518727553765,1.8917040664397185e-08,1.1073038976670937,0.0002926854878529,1.4651236019921283,5.328101840784196e-07,1.738278772596991,1.448480956053759e-09,1.91961972447632,2.366755878956145e-11,1.0528573509291956,0.0004178346385448,2.2885899447611995,8.962890281156226e-17,1.6562468595672846,9.853408528933018e-09,1.376135900528974,1.7692711605487352e-06,1.0965297176829825,0.0003388178643568,1.045169347173413,0.0005358398161242,1.503511175506541,2.094933482846449e-07,1.4707690750177829,4.648750055511804e-07,0.5228525934947685,0.7674023537162141,-1.5045794092066684,2.4524138912085777e-05,,,,,
ZNF345,,,1.0423502699420208,8.768865119794864e-17,,,,,,,,,,,,,,,,,,,,,1.0356439778364608,1.66672669225003e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5178219889182313,0.5191632473393429,,,,,,,
ZNF347,1.3666831675423812,7.136888412317736e-22,,,,,,,,,,,,,,,,,,,1.016714978527276,1.7176184596530136e-11,,,,,,,,,,,,,,,,,,,1.1368801901273031,1.138773039083848e-14,,,,,1.0569840122763814,2.627258406534913e-13,1.0770791975594345,1.6437952546391388e-13,,,1.055148077688273,7.528587324648309e-14,,,1.1924285884240455,7.097148892122364e-16,,,1.0777614364272368,1.4180935705382797e-13,1.128079649866209,1.0191222580969962e-14,0.5083574892722261,0.5587429888278216,,,,,,,
ZNF354C,1.4985847859299108,2.38295440387498e-19,,,,,,,,,1.4715698133590525,2.2694252504337963e-19,,,,,,,1.0838998786275524,1.0722200168273592e-10,,,,,1.260175483031328,1.0267886841294999e-14,,,,,1.0639632958572336,7.440390374035842e-10,1.0521596175911283,2.477473123428446e-10,,,,,,,1.3954785802741498,3.731932602513248e-17,,,,,,,1.442144375694494,1.2567032816407049e-17,,,1.0076337958593438,8.410715863584735e-11,,,1.3113857478220836,4.030757877036127e-14,,,1.291790905678336,1.4857490661859945e-14,1.2754057237320906,1.467874409895007e-13,0.5038168983016914,0.6263203561176689,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF366,,,,,,,,,,,1.542916962270987,4.181458155817164e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7714584811354935,0.7714584811354935,0.3024837155996652,0.031055341491909826,,,,,
ZNF385B,,,,,-1.176984635588105,1.6233119321388504e-07,,,,,2.242071202141092,5.620098163636591e-19,,,,,,,1.4866785085736751,2.261298926606593e-09,,,,,,,,,,,,,1.202839362222625,1.789496323448513e-06,,,,,,,,,,,,,1.0162430831011229,4.419548680735062e-05,,,,,,,,,1.1015952092860457,2.706126025265496e-05,,,1.0222762833875358,7.721231497392603e-05,,,6.0703900890638325e-05,0.4596620093450488,0.8258297936193194,0.0033760482844114666,,,,,
ZNF415,1.2823480086150374,1.1459049736742652e-12,,,,,,,,,,,,,,,,,,,,,,,1.0105803407773395,5.54906579616345e-08,,,,,,,,,,,,,,,1.246094617912194,6.074864245972089e-12,,,,,,,1.01341911915483,2.8277289640392343e-08,,,1.1409695708637104,1.1817256636344777e-10,,,1.108477054090414,2.297023621337645e-09,,,,,1.0112696307330058,3.4625085960246065e-08,0.5052901981339988,0.5545632440730655,-0.6872838892917986,0.0023940381275210612,,,,,
ZNF423,1.063381217648287,1.1127104732799534e-11,,,,,,,,,1.071373613250883,3.174156438844916e-13,,,,,,,,,1.0237555135439536,6.266590407039999e-11,1.1872603651171647,1.334725989583012e-15,1.2222397181552225,9.912426186523207e-17,,,,,,,,,,,,,,,1.219139313880925,5.496270161049817e-16,1.157203687179958,1.7340007856424814e-17,,,,,1.060224507132019,1.3023451314154056e-11,,,,,,,1.080861396427348,6.859352543923994e-12,1.2416172258801368,1.2264757762807648e-18,1.0757444151696307,1.3854233240307885e-12,1.15127601908409,3.2243042049390965e-14,0.5118777568033097,0.5626381899747337,,,,,,,
ZNF43,1.7522700084374858,6.388357405533168e-21,1.0583723449179665,8.03768295649314e-08,1.2726288646797277,4.013757120848255e-11,,,1.3159600841595345,5.256936773213553e-12,,,1.270822018646992,2.7427298677882125e-11,1.2161494636959334,2.4701753079312383e-10,1.0839822952793114,2.403626337004407e-08,1.1217180227580763,1.338046849355168e-08,1.1622608711913658,9.109620626664366e-09,1.449617309259829,4.1509812702107623e-13,1.558526104784586,7.557576879491396e-16,1.5242441367191948,4.362661802349233e-16,1.254836304488947,5.4634318270659456e-11,1.3660904850745228,1.0917811069146657e-12,1.4173177122673564,2.1527018932887198e-13,1.399301339066238,3.1731719066457083e-13,1.6456289747997368,1.272672329662001e-18,1.0617484653633615,9.98969004241439e-08,1.4418269637465435,9.803541446349065e-14,1.20748628953122,7.039032849024811e-10,1.1053867656170149,1.962940790332269e-08,1.607664902182645,1.4093143023278244e-17,1.1619597436527114,1.5247316922644407e-09,1.0399794692600994,1.7719800072463766e-07,1.1933329384064109,1.2535239885958318e-09,1.1837731912774423,5.524525766438591e-10,1.16466828805833,5.9618871672458335e-09,1.1949980533171594,1.3304930242113155e-09,1.1295768324466886,6.842636247882755e-09,1.207452992095831,4.089776578954169e-10,0.5199898232290501,0.6408126475572791,-0.4659976340403942,0.06304509747219626,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF439,1.391336507685138,1.0993178865827489e-21,,,1.0890652389481488,1.2278426630541126e-13,,,1.1523056688769342,1.3841215531662585e-15,,,1.0614882456005388,7.418142066476999e-13,,,,,,,1.0149813723986825,8.562941561784468e-11,1.1738581107714885,4.295740191402193e-14,1.254148442365957,7.01138644022647e-17,1.106349201918995,7.543443226250929e-14,,,1.0922296769950977,3.6695862370744083e-13,1.101852422760835,3.198750712266521e-13,1.1578449012574243,6.4655720415036536e-15,1.0154525832661905,3.068554980312829e-11,,,1.1848057006002386,4.2541567373113485e-15,1.2612917669611787,2.8869767588330226e-18,,,1.1658971560349292,6.472429973932926e-15,1.044462236333411,1.2049281307617673e-12,,,1.0538944917886397,2.621031554305113e-12,,,1.1816144661803625,6.089317220219812e-15,1.2936774334446366,5.532720171030981e-19,1.022814927061289,1.0526222389685043e-11,1.077892047659188,3.558559411615952e-13,0.507490686242156,0.567552401983353,,,,,,,
ZNF469,,,,,,,-1.0978250365732882,1.6300108046580752e-13,,,1.5028355522817751,3.689270423682276e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.030061640319555,1.8340740687252844e-14,,,,,,,,,,,,,1.0603940943209051,8.070365660090567e-16,9.067091057653018e-14,0.27727402781657995,,,,,,,
ZNF470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012858634891987,2.966843568824811e-12,,,,,,,,,,,,,,,,,0.5064293174474769,0.5064293174474769,,,,,,,
ZNF471,1.8903028243845663,7.953062055127512e-29,1.2659965857982696,4.7137258500114315e-14,1.2113322246485858,2.7932308917073163e-14,,,,,1.3599313671838649,5.58362973379362e-16,1.1922384095896406,9.924935532246063e-12,,,1.0397132380968752,4.7548928504591894e-09,1.0376317504182784,1.1418514455450112e-08,1.353801290493867,7.39539776868247e-14,1.123881734681637,1.0111886496754223e-09,1.41771091741045,1.6468593451300114e-15,1.2831036110040848,1.6873870794460924e-15,,,1.102289789783084,1.3018933013840675e-09,1.0489685235260755,8.129407926127546e-09,1.0164101260260143,2.024676214586665e-08,1.1439749582101382,1.4229026286475102e-10,1.0801500328815286,1.0547098771546234e-09,1.8406985790944983,1.598395684705259e-27,1.1933060833184002,3.13900665248628e-12,,,1.274913719229083,2.526752310758251e-13,1.565022545565925,1.6041746106144025e-19,,,1.3687232071492146,4.871570305150719e-16,,,1.352471771198915,2.0439382935705653e-13,1.2261027069949926,3.899739388914696e-12,1.4588475094533035,5.326447398076918e-17,1.5232829089687616,3.594644434412522e-18,0.5082050731363882,0.6446865007122289,-0.9283333889167769,2.209444325600023e-05,,,,,
ZNF488,-1.241045551550195,4.4650933101066985e-12,-1.2324726201465803,1.7338626114520397e-12,-1.3957895570745305,2.379276740919287e-15,,,-1.328113704277239,2.712678386973621e-14,,,-1.485126047007658,7.662028056423487e-18,,,,,-1.3059319838117998,4.3610571557842686e-13,-1.1387474732894345,1.2274004946700219e-09,-1.2325505344741765,1.0962561275402366e-10,-1.4374309127323324,9.234232479726668e-16,-1.272284002464793,1.1939050142249342e-12,-1.0975901459200263,5.397791133372826e-10,-1.3059072884408465,2.7697523994247454e-13,-1.5000837621864032,1.0239077783114084e-17,-1.487172391155411,2.234750730672495e-17,-1.4673823241490926,3.356396703753672e-17,-1.3315933974927885,5.6629802692146576e-14,-1.5150557154548296,5.775332883259954e-18,-1.5520635096008466,8.139069152097993e-20,,,-1.3293337247058774,1.5843524013344518e-13,,,-1.089641526557844,2.560954576367184e-09,-1.3611936936240414,1.2949266040094176e-14,-1.2237352258577452,5.021998703081757e-12,-1.3788945713094898,6.1458615762996315e-15,-1.4812192157405342,1.7345996129056848e-17,-1.2863203811724382,1.78438715544083e-13,-1.205536116790756,6.871193604279464e-12,-0.544820763278922,-0.6646610591661969,,,,,,,
ZNF503,,,,,,,,,,,,,,,,,,,,,,,1.0375028814487253,4.1265520208703123e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5187514407243629,0.5187514407243629,-0.42520651511258245,0.009326284611880613,,,,,
ZNF512B,1.0765482941820463,1.590416681150211e-25,,,,,,,,,1.2550971408919078,8.799527208857815e-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000899445541597,1.7588691291272609e-22,,,,,,,1.1093779147662572,3.339548809406834e-25,,,,,,,1.147215279722815,3.4285602881560925e-29,,,1.1299213308350389,5.868870142913848e-29,1.291405272522412,9.474714412419552e-37,0.5004497227707985,0.5673942934155249,,,,,,,
ZNF518B,1.020958070039763,3.748293555045074e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0060950503171109,3.4915782562633482e-09,,,,,,,,,,,,,,,,,0.5030475270327022,0.5060201309258895,-0.3808655006599796,0.07321227755396828,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0
ZNF521,,,,,,,,,,,1.7118885558003445,3.2762027031580763e-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1319165752686766,8.896476923529466e-26,,,,,,,,,,,,,,,0.5659582876343383,0.6819526837406719,,,,,,,
ZNF528,1.0736064529934903,5.185741443730544e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165106259261332,1.4895855037320228e-10,,,,,,,,,,,,,,,,,,,,,,,0.5368032290896159,0.5551031893358276,-0.46897033382184733,0.0352152391879785,,,,,
ZNF532,,,,,,,,,,,1.077130786453974,1.0001461608907916e-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538565393226987,0.538565393226987,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF541,2.0223846723885,3.46636671475335e-15,2.0928820452051284,1.4707774486938203e-17,2.0400397174495315,1.0005632217412906e-16,1.356997627389142,4.028645065289417e-08,1.976307734438045,1.117548099033467e-15,1.3187059061628972,1.278467491169578e-08,2.1506848454764897,2.281259118799933e-18,,,,,2.078102817000925,2.018358307143759e-16,,,1.724780385814721,3.0914487062113366e-10,2.146383093294944,7.308657306196147e-17,1.6916031988718814,5.355889640125905e-11,1.993907717720476,3.063887017536477e-16,1.1198410748540122,4.222255527010799e-05,2.19772024823996,2.20864854507337e-18,2.172722343627804,7.893685328514403e-18,2.294638455101609,9.878035928884759e-21,1.712736336109372,2.204789515888123e-11,2.5361284843706526,3.148901389942758e-24,2.254590947111632,5.319984461307263e-20,1.6381751351811271,2.173767632382708e-10,2.4106893259752127,1.5729162752964085e-22,1.8000768178325852,1.0109044375580668e-12,1.8102875539194927,1.2277112032274204e-12,2.216764844460254,2.946866952490216e-19,1.7764633472642095,1.0242847620657206e-12,1.98725627957068,2.0824348577647096e-14,2.2775135185349797,8.240516173471507e-20,2.195446615506971,8.057808737902927e-19,1.2708079583314589,1.598491493912793e-06,0.5599416487046411,0.9631292300107228,,,,,,,
ZNF542,,,,,,,,,,,1.3378546078884377,2.2878636075879328e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648212016211132,1.3311134449052475e-16,,,,,,,,,,,,,,,0.5324106008105567,0.5870172820640216,,,,,,,
ZNF549,1.1469508449853147,9.886422725151674e-11,,,,,,,,,,,,,,,,,,,1.1000144594456724,8.102391989733407e-10,,,,,,,,,,,1.0550652916165422,1.8014310718608303e-09,,,,,,,1.0658738840802426,2.5358155349678542e-09,,,,,1.0462962141890937,1.994442774065901e-09,1.1035260191816212,3.6479224367790116e-10,,,,,,,,,,,1.157116535753936,2.6447909809088348e-11,1.23645553684137,1.1666718026008097e-12,0.5231481083624546,0.554967464828791,,,,,,,
ZNF568,1.3003218113075825,1.0454678528203666e-22,,,,,,,,,1.220051847696282,1.978365003341369e-20,,,,,,,,,1.0763198887498335,2.2900142843089736e-15,,,,,,,,,,,,,,,,,,,1.1986087287239533,1.6577744409218742e-19,,,,,,,1.1743769203934933,7.125807923916353e-18,,,,,,,1.0766463765742609,1.5042280402126745e-14,,,1.0146115540705285,1.3282093325136712e-13,1.134935764603608,1.7252870169513126e-16,0.5073057770353306,0.5707752158326483,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF569,1.099464920922448,1.5847194814330478e-17,,,,,,,,,,,,,,,,,,,,,1.0305378328156405,9.554916405504608e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515268916407825,0.5290543340291846,,,,,,,
ZNF570,1.3786064315892894,1.0325470036941088e-23,,,,,,,,,,,1.0865367902891667,1.8145972607301567e-15,,,,,1.0251749061697386,3.8708355013668623e-13,1.1356106772696717,2.2410165529519937e-15,1.232728951710337,1.4266535951739209e-18,1.1957563831907116,7.7086761179556e-18,1.0158518853311371,1.5035083539217557e-14,,,1.075298756979477,3.095000745292117e-14,1.0462739536536334,1.0786413390265232e-13,1.114131669029188,6.983550480787659e-16,,,,,1.2200383091949203,2.7605516712824112e-18,,,,,1.0721532423919915,8.558040754341533e-15,1.128740181178558,9.235192540804678e-16,,,1.0122667019248714,1.3360849500277946e-13,,,1.172340091245184,3.723242858122688e-16,1.0607189231203764,1.7666623918401882e-14,1.0686226836455937,4.95674105924608e-14,1.1751315923713583,5.341736662339757e-17,0.5061333509626292,0.5600571751688808,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF578,,,,,,,,,,,,,,,,,,,,,-1.208775304093639,2.60370473618556e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.023914578449458,3.268634080183856e-07,,,,,,,,,,,,,,,-0.5119572879228766,-0.5489293681997722,0.5800358971096736,0.02668309239443817,,,,,
ZNF606,1.1842502381193782,8.67908230703435e-13,1.0054947857259655,8.396560147388556e-10,1.007351683802629,7.201868250593896e-10,,,,,,,,,,,,,,,1.0078634239959416,4.302657057319424e-09,1.1579393463460772,1.8906476257544552e-11,1.123027206725559,2.8330284834382664e-11,1.1056350313096244,1.1997159029928443e-11,,,,,1.0851253003951828,8.308406723104622e-11,,,,,,,1.3540856630060285,6.681203570894154e-17,1.0155635867892048,9.648666535426028e-10,,,1.2038873292709131,2.1244148139077815e-13,1.105917714565424,7.57653738720595e-12,,,1.062028332125956,1.3677976944120328e-10,,,1.1231943551842858,2.299726860934396e-11,,,,,1.0548305958349844,1.2965295660196189e-10,0.5027473950143113,0.5515787740477173,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF610,1.478188830085427,2.470579783485016e-17,1.0001535039116238,7.133345246910948e-09,,,,,,,,,,,,,1.0320185188198865,5.586024175954085e-09,,,,,1.3687148121480823,4.47588637538324e-14,1.5282495788299544,7.279882840760859e-19,1.1523159874800393,1.5518745035722413e-11,1.0186234572331605,1.0459627084641207e-09,,,,,,,,,,,1.6533207377193768,2.330159505009245e-22,1.0369275101147366,3.290342717157061e-09,,,1.2508900784579375,9.593545904481957e-13,1.5317955349296857,5.0342648282332014e-20,,,1.0085961444418117,1.3120825004801262e-08,,,1.3220565276937335,1.8653832143963842e-13,1.0565116415794231,3.586435903525817e-09,1.084713589257719,1.1950477343888687e-09,1.1249674275005463,3.1090469078854206e-10,0.5000767585162245,0.6105491113334839,,,,,,,
ZNF626,,,,,,,,,,,1.4741999897729918,4.3685778489225366e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7370999948864959,0.7370999948864959,,,,,,,
ZNF662,1.2209320044329242,4.002243903592066e-09,1.656822171855019,1.839478600629178e-17,1.5296408392041063,1.971671036130283e-15,,,,,,,,,1.1203047048942234,2.2638515909400995e-08,,,1.15307083596853,1.9996813735568385e-08,,,1.136912863622018,1.0580818422644525e-07,1.1087953218772193,1.701901926815915e-07,1.228710541841544,1.141315031513143e-09,1.2941725766274152,8.675947446690954e-11,,,1.0754397143377346,2.629414726280452e-07,,,,,1.1799971487765877,1.1794458139791934e-08,1.1089488916675423,1.47275192981579e-07,1.1153993581853645,5.2449041344125894e-08,1.1056248200098118,5.033370547808606e-08,,,1.0100247493141423,1.147679478447769e-06,,,1.2921199921954285,1.7426869355372527e-10,,,1.2407730821307876,2.8035403219044107e-09,1.1369458505858905,3.677334978712626e-08,1.0411062896092629,3.885386550576057e-07,,,0.5050129484968103,0.5964296700066551,-0.4373970483060119,0.09454373115014038,,,,,
ZNF665,1.0039173186467276,8.816177363634179e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5019586597641726,0.5019586597641726,,,,,,,
ZNF671,,,,,,,,,,,1.4147528829983225,4.415952604842351e-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004015935362431,2.8775620084032733e-19,,,,,,,,,,,,,1.000270118264376,3.668152014403973e-19,0.500135059132188,0.5598819993939025,,,,,,,
ZNF682,,,,,1.0599395878760731,2.667093700758322e-09,,,,,,,,,,,,,,,,,,,,,1.0388853420804731,5.696764134100692e-09,1.0768364665605998,1.092551742615243e-09,,,,,,,,,,,,,,,,,1.045199171982638,5.9445840693749285e-09,,,,,,,,,,,,,,,,,0.5194426740125286,0.5267003619903675,,,,,,,
ZNF683,,,-1.7307659395877577,1.0602226723547766e-14,-1.4586609538261546,1.6194789694216673e-11,-1.339966434630251,2.4055644231359697e-08,-1.6517982338641866,6.570401339762791e-15,,,,,-1.3915330494078768,8.86945633505502e-11,,,,,,,,,,,-1.2504588450338208,5.3095184110255305e-09,-1.9792513029438843,2.6560080253660212e-20,,,,,,,,,-1.1424119323346804,3.206195821044404e-07,,,-1.428466173631327,1.6472978142108307e-11,,,,,,,-1.111774134812434,9.24396854249342e-07,-1.259940302839289,6.458290069636574e-09,-1.3048330605208285,7.203596107892645e-10,,,-1.0111259305296518,1.000579909090657e-06,,,,,-0.5055629652648259,-0.6876498880357567,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF750,,,,,,,,,,,,,,,,,,,,,,,1.0885787977856105,0.0007451295912086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5446619636884096,0.5446619636884096,0.9278289898810873,0.012309484138695525,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
ZNF793,1.7067269839681876,2.3470250255129767e-19,1.5881741923185368,2.886855123055799e-17,1.2828416473733906,1.1234101868517511e-11,,,,,,,,,1.0585032763635362,2.7389524574219013e-08,1.1679956756773138,1.3583170274999495e-09,1.0780740918118723,5.1686334128748106e-08,1.1049496580052232,4.644373668687594e-08,1.2627707502503136,4.893324627814591e-10,1.5223905646592877,6.742041903869631e-15,1.398978016298289,8.578580072703958e-14,1.3667403413085366,4.158074530005848e-13,,,1.3177796928734848,1.069873773915018e-11,,,1.168086012894591,5.256976755684753e-09,1.3253619422732572,1.035939609385626e-11,1.3704975174766982,3.2973755918218678e-12,1.0001502345122948,4.971792034203731e-07,,,1.20490789829205,7.74799433731984e-10,1.1940496405490522,9.437832007715215e-10,1.0784033008432092,4.759132125148269e-08,1.6585515169349436,3.938009545989192e-19,,,1.338577542528414,1.525016145045653e-11,1.0246067261517873,3.5051371987049817e-07,1.1379133226647005,4.987128248630488e-09,,,0.5000753658457491,0.6352575946072392,,,,,,,
ZNF813,1.400892341056697,2.480805483141e-12,,,,,,,,,,,,,,,,,,,,,,,1.10084819588635,1.0184419758477432e-07,1.3139386790382406,1.2597447715568112e-11,,,,,1.0392035095785046,4.185680318373339e-07,1.089465051922489,8.068413879079162e-08,,,,,,,,,,,1.1864668063789785,3.706477974772702e-09,,,,,,,,,,,,,,,,,0.5196019640732682,0.5884936271348041,,,,,,,
ZNF831,,,,,,,-1.3159923779315192,3.3848897702648495e-15,,,1.6859086751537755,4.2183629993347195e-24,,,-1.115815676938246,2.3269120095085617e-12,,,,,,,,,,,,,-1.311513990507252,6.582213220767532e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2911277021987625e-19,-0.22860148558010124,0.42381211069620384,0.03000074752824349,,,,,
ZNF853,1.7997197790644013,2.362020806845074e-34,1.7048233324383146,2.734502221311514e-40,1.5416913671298669,2.5609456548097268e-33,,,1.4130445182614075,5.639558203544262e-26,1.1606679298706273,1.0838848963590572e-17,1.719666536413936,3.0311539696781456e-35,1.386056396071179,2.8077543305146973e-27,1.6522327118572753,3.986435934977205e-32,1.4209540562560077,1.3022378434825361e-20,1.826683390977481,9.22805463380474e-36,1.737024681788518,8.388919023541677e-32,1.87481831855992,6.129391640940529e-40,1.4007517588404834,3.568613082812105e-23,1.3267897651886102,1.108656515351012e-24,1.846016564277924,3.5593184501948057e-39,1.7714521254499154,1.5434321382055922e-35,1.7374281740606767,1.4825759811274274e-34,1.6171644430274918,5.866975254666468e-30,1.6218388903124965,7.454683628938716e-31,1.707586287457336,2.8321521728349242e-30,1.7522908108773767,8.000449946157572e-40,1.2139683187898775,3.304331844927122e-19,1.7335214404054853,7.715241696431885e-35,1.756773684109677,8.611911535102061e-35,1.5987312740138613,2.4136641341920932e-32,1.6384808360512968,4.8166202772898077e-32,1.2637705469932583,6.110517209931366e-21,1.915421429518166,3.7987244382999815e-39,1.7585719325072475,1.8344008894732733e-36,1.856868241649016,2.2810577123488024e-39,1.6972253035636191,1.4266856521217317e-30,0.5803339649353136,0.8100376001701279,,,,,,,
